,regno,page,word,x,y,w,h,conf
0,0008,1,COMPUTER ,463,187,428,81,0.8999999761581421
1,0008,1,ORGANISATION,959,191,494,81,0.949999988079071
2,0008,1,' ,1494,197,23,80,0.20999999344348907
3,0008,1,AND ,1539,197,127,81,0.800000011920929
4,0008,1,- ,1046,298,22,76,0.1599999964237213
5,0008,1,ARCHITECTURE ,1278,295,492,77,0.9599999785423279
6,0008,1,COMPUTER ,468,121,421,189,0.9700000286102295
7,0008,1,OM ,946,70,175,189,0.5799999833106995
8,0008,1,(,1301,32,56,189,0.7900000214576721
9,0008,1,1960,1380,23,265,190,0.6499999761581421
10,0008,1,) ,1662,-6,56,189,0.8700000047683716
11,0008,1,Program ,78,423,265,164,0.9399999976158142
12,0008,1,Countur ,390,427,220,164,0.8799999952316284
13,0008,1,(,627,431,48,163,0.949999988079071
14,0008,1,Pc,685,432,62,163,0.5400000214576721
15,0008,1,) ,758,433,48,163,0.8199999928474426
16,0008,1,setores ,840,433,186,164,0.8100000023841858
17,0008,1,the ,1113,437,93,164,0.9599999785423279
18,0008,1,addren ,1270,439,231,164,0.9599999785423279
19,0008,1,of ,1587,444,62,163,0.9800000190734863
20,0008,1,the ,1702,445,117,164,0.9900000095367432
21,0008,1,neat ,1866,447,150,164,0.8899999856948853
22,0008,1,instruction ,2063,450,363,163,0.8700000047683716
23,0008,1,to ,63,569,100,180,0.9900000095367432
24,0008,1,be ,234,569,67,180,0.9200000166893005
25,0008,1,fetched ,368,569,230,180,0.9200000166893005
26,0008,1,nebution ,93,736,285,189,0.3799999952316284
27,0008,1,Register ,410,736,236,189,0.7400000095367432
28,0008,1,Lix,658,736,83,189,0.4399999976158142
29,0008,1,) ,742,736,56,189,0.7699999809265137
30,0008,1,wtows ,804,736,211,189,0.6200000047683716
31,0008,1,the ,1059,736,102,189,0.9100000262260437
32,0008,1,addrew ,1212,736,223,189,0.7799999713897705
33,0008,1,of ,1498,736,71,189,0.9399999976158142
34,0008,1,the ,1612,736,110,189,0.9200000166893005
35,0008,1,current ,1773,736,224,189,0.7699999809265137
36,0008,1,instruction ,2020,736,295,189,0.6100000143051147
37,0008,1,ma ,69,831,77,38,0.5400000214576721
38,0008,1,addre ,1208,846,158,35,0.7400000095367432
39,0008,1,ve ,1823,846,70,25,0.5
40,0008,1,3 ,115,890,8,29,0.15000000596046448
41,0008,1,A ,81,1210,45,153,0.8799999952316284
42,0008,1,memary ,161,1209,218,154,0.9200000166893005
43,0008,1,is ,437,1206,87,153,0.6600000262260437
44,0008,1,waid ,568,1204,140,153,0.699999988079071
45,0008,1,to ,783,1201,58,153,0.8700000047683716
46,0008,1,be ,901,1200,85,153,0.9900000095367432
47,0008,1,byle ,1024,1198,141,153,0.800000011920929
48,0008,1,addressable ,1193,1196,366,153,0.949999988079071
49,0008,1,ich ,1606,1190,67,154,0.8999999761581421
50,0008,1,the ,1769,1188,89,154,0.9599999785423279
51,0008,1,successive ,1879,1187,347,153,0.8600000143051147
52,0008,1,and ,2262,1182,89,153,0.6700000166893005
53,0008,1,evalues ,2376,1180,158,154,0.7900000214576721
54,0008,1,a ,88,1329,43,147,0.6899999976158142
55,0008,1,represented ,194,1329,396,147,0.9200000166893005
56,0008,1,by ,672,1329,81,147,1.0
57,0008,1,unversive ,836,1329,320,147,0.7799999713897705
58,0008,1,bits,1207,1329,136,147,0.9200000166893005
59,0008,1,. ,1354,1329,43,147,0.75
60,0008,1,in ,59,1470,90,162,0.9900000095367432
61,0008,1,us ,174,1466,90,163,0.6499999761581421
62,0008,1,one ,295,1463,94,162,0.9200000166893005
63,0008,1,of ,411,1460,60,162,0.9599999785423279
64,0008,1,the ,518,1456,117,163,0.9900000095367432
65,0008,1,most ,688,1452,128,162,0.9900000095367432
66,0008,1,practical ,852,1446,275,163,0.8500000238418579
67,0008,1,way,1163,1437,117,162,0.9200000166893005
68,0008,1,. ,1285,1433,47,162,0.7799999713897705
69,0008,1,l ,66,1581,47,162,0.33000001311302185
70,0008,1,',131,1581,47,162,0.7900000214576721
71,0008,1,enample,173,1580,235,163,0.7900000214576721
72,0008,1,", ",410,1578,47,162,0.9599999785423279
73,0008,1,"""",443,1578,47,162,0.18000000715255737
74,0008,1,a ,492,1577,47,162,0.10999999940395355
75,0008,1,64,577,1576,90,163,0.8399999737739563
76,0008,1,-,672,1575,47,162,0.9200000166893005
77,0008,1,bit ,732,1574,110,163,0.8100000023841858
78,0008,1,"""",853,1573,47,162,0.17000000178813934
79,0008,1,addren ,889,1573,237,163,0.7900000214576721
80,0008,1,can ,1191,1570,117,162,0.5099999904632568
81,0008,1,be ,1331,1569,90,162,0.9599999785423279
82,0008,1,uitoed ,1459,1567,170,163,0.46000000834465027
83,0008,1,av ,1676,1565,90,163,0.7400000095367432
84,0008,1,4,1804,1564,47,162,0.699999988079071
85,0008,1,",",1853,1563,47,162,0.9200000166893005
86,0008,1,8,1902,1563,47,162,0.9300000071525574
87,0008,1,",",1935,1562,47,162,0.9300000071525574
88,0008,1,12 ,1993,1562,62,162,0.949999988079071
89,0008,1,-,2083,1561,47,162,0.20000000298023224
90,0008,1,0 ,2214,1560,47,162,0.05999999865889549
91,0008,1,denes ,85,1725,168,171,0.8799999952316284
92,0008,1,in ,63,1856,62,207,0.9599999785423279
93,0008,1,Eindian ,209,1856,215,207,0.699999988079071
94,0008,1,Pytle ,451,1856,153,207,0.6399999856948853
95,0008,1,assigmunt ,646,1856,342,207,0.6200000047683716
96,0008,1,heignment ,79,2022,347,171,0.9100000262260437
97,0008,1,is ,492,2022,96,171,0.9200000166893005
98,0008,1,raid ,637,2022,157,171,0.7099999785423279
99,0008,1,to ,826,2022,64,171,0.8999999761581421
100,0008,1,be ,946,2022,65,171,0.7900000214576721
101,0008,1,ebig,1057,2022,102,171,0.8299999833106995
102,0008,1,-,1177,2022,50,171,0.8999999761581421
103,0008,1,endiam,1222,2022,202,171,0.9100000262260437
104,0008,1,", ",1435,2022,50,171,0.9800000190734863
105,0008,1,if ,1497,2022,64,171,0.6600000262260437
106,0008,1,lower ,1634,2022,185,171,0.9200000166893005
107,0008,1,byle ,1868,2022,158,171,0.8799999952316284
108,0008,1,address ,2040,2022,244,171,0.8700000047683716
109,0008,1,is ,2316,2022,94,171,0.800000011920929
110,0008,1,migded ,89,2139,212,184,0.6200000047683716
111,0008,1,to ,350,2143,69,185,0.8100000023841858
112,0008,1,the ,453,2145,108,185,0.7300000190734863
113,0008,1,most ,620,2148,145,185,0.699999988079071
114,0008,1,significant ,877,2153,360,185,0.949999988079071
115,0008,1,& ,1305,2161,54,184,0.11999999731779099
116,0008,1,Cloppuest,1372,2162,266,185,0.7300000190734863
117,0008,1,) ,1659,2168,54,184,0.5600000023841858
118,0008,1,leyle ,1751,2169,149,184,0.4000000059604645
119,0008,1,Byte ,347,2281,112,96,0.8600000143051147
120,0008,1,addres ,512,2281,179,96,0.8600000143051147
121,0008,1,Toliz ,286,2403,255,93,0.8199999928474426
122,0008,1,13 ,640,2396,49,91,0.6000000238418579
123,0008,1,A ,139,2487,42,144,0.9100000262260437
124,0008,1,45611 ,274,2487,479,144,0.8600000143051147
125,0008,1,ord ,80,2281,108,96,0.6299999952316284
126,0008,1,K,69,2999,38,129,0.9599999785423279
127,0008,1,-,121,2998,38,129,0.949999988079071
128,0008,1,4 ,173,2997,38,129,0.9599999785423279
129,0008,1,(,264,2995,38,129,0.30000001192092896
130,0008,1,154742 ,285,2994,204,130,0.20000000298023224
131,0008,1,q,576,2988,38,129,0.07999999821186066
132,0008,1,/ ,628,2987,38,129,0.1599999964237213
133,0008,1,25tt ,675,2986,126,130,0.1599999964237213
134,0008,2,ditlle ,84,207,170,144,0.8399999737739563
135,0008,2,– ,284,205,42,143,0.7300000190734863
136,0008,2,Endian ,350,204,199,143,0.8600000143051147
137,0008,2,Bute ,606,201,146,143,0.800000011920929
138,0008,2,Assignment ,809,198,320,144,0.9399999976158142
139,0008,2,The ,112,353,101,140,0.9900000095367432
140,0008,2,assignment ,267,351,340,141,0.949999988079071
141,0008,2,is ,634,347,77,141,0.9599999785423279
142,0008,2,maid ,775,346,149,140,0.7400000095367432
143,0008,2,to ,972,344,79,140,0.9200000166893005
144,0008,2,be ,1059,343,130,140,0.9800000190734863
145,0008,2,little ,1218,341,159,141,0.9900000095367432
146,0008,2,endiam ,1444,339,232,140,0.9200000166893005
147,0008,2,ich ,1712,336,80,141,0.949999988079071
148,0008,2,the ,1861,334,101,141,0.9700000286102295
149,0008,2,lower ,2008,333,151,140,0.9700000286102295
150,0008,2,byte ,2185,331,143,140,0.9599999785423279
151,0008,2,oldzenie ,98,493,279,164,0.6299999952316284
152,0008,2,azuigned ,528,485,281,164,0.49000000953674316
153,0008,2,to ,880,478,60,164,0.6000000238418579
154,0008,2,the ,993,476,95,163,0.9700000286102295
155,0008,2,least ,1159,473,159,163,0.9700000286102295
156,0008,2,uiguificantebyle,1365,468,587,164,0.6299999952316284
157,0008,2,. ,1969,457,48,163,0.3499999940395355
158,0008,2,Vord ,91,610,114,79,0.8399999737739563
159,0008,2,n ,864,1634,8,32,0.23999999463558197
160,0008,2,a ,1605,1639,11,40,0.9300000071525574
161,0008,2,het ,1724,1637,69,41,0.9399999976158142
162,0008,2,oneraleons ,2056,1635,262,37,0.7799999713897705
163,0008,2,ed ,468,1770,49,39,0.5799999833106995
164,0008,2,uuring ,634,1768,179,38,0.7699999809265137
165,0008,2,rocer ,1687,1752,151,36,0.7599999904632568
166,0008,2,cullon ,1184,1760,145,34,0.8199999928474426
167,0008,2,Condition ,144,1447,256,128,0.9200000166893005
168,0008,2,Codes ,495,1447,145,128,0.9800000190734863
169,0008,2,of ,68,1562,71,187,0.5199999809265137
170,0008,2,the ,150,1562,75,187,0.9399999976158142
171,0008,2,computer ,257,1562,279,187,0.9700000286102295
172,0008,2,system ,570,1562,256,187,0.8799999952316284
173,0008,2,provides ,881,1562,278,187,0.949999988079071
174,0008,2,Bodes ,1183,1562,184,187,0.7799999713897705
175,0008,2,for ,1429,1562,108,187,0.9700000286102295
176,0008,2,an ,1580,1562,71,187,0.8299999833106995
177,0008,2,iset ,1674,1562,147,187,0.8199999928474426
178,0008,2,of ,1863,1562,71,187,0.8199999928474426
179,0008,2,operations ,2014,1562,328,187,0.949999988079071
180,0008,2,to ,2392,1562,71,187,0.9900000095367432
181,0008,2,de ,104,1664,62,207,0.2800000011920929
182,0008,2,golemad ,221,1664,336,207,0.7400000095367432
183,0008,2,oliering ,603,1664,236,207,0.41999998688697815
184,0008,2,the ,907,1664,112,207,0.8999999761581421
185,0008,2,eneulon ,1074,1664,285,207,0.550000011920929
186,0008,2,of ,1407,1664,77,207,0.28999999165534973
187,0008,2,a ,1499,1664,61,207,0.75
188,0008,2,person,1607,1664,232,207,0.5199999809265137
189,0008,2,. ,1852,1664,61,207,0.5
190,0008,2,Bayhan ,1915,1664,164,207,0.33000001311302185
191,0008,2,wis ,2144,1664,60,207,0.7300000190734863
192,0008,2,alien ,2248,1664,132,207,0.1599999964237213
193,0008,2,executed ,80,1791,310,176,0.8399999737739563
194,0008,2,by ,451,1797,98,175,0.9700000286102295
195,0008,2,this ,600,1799,137,175,0.7300000190734863
196,0008,2,a ,749,1801,51,175,0.9599999785423279
197,0008,2,group ,865,1802,173,176,0.8799999952316284
198,0008,2,of ,1060,1805,65,176,1.0
199,0008,2,biti,1201,1807,136,176,0.8899999856948853
200,0008,2,", ",1333,1809,51,175,0.9200000166893005
201,0008,2,cafled ,1378,1809,207,176,0.800000011920929
202,0008,2,condition ,1643,1813,315,176,0.9100000262260437
203,0008,2,codes ,1997,1818,173,175,0.9599999785423279
204,0008,2,flags,2210,1820,153,176,0.949999988079071
205,0008,2,. ,2377,1823,51,175,0.550000011920929
206,0008,2,Thew ,115,1931,143,185,0.9100000262260437
207,0008,2,conclum ,364,1935,273,185,0.5199999809265137
208,0008,2,code ,691,1941,144,184,0.6000000238418579
209,0008,2,of ,884,1944,37,185,0.05999999865889549
210,0008,2,age ,970,1945,125,185,0.5299999713897705
211,0008,2,it ,1442,1954,72,184,0.15000000596046448
212,0008,2,is ,1546,1956,88,184,0.30000001192092896
213,0008,2,a,1666,1958,54,184,0.4399999976158142
214,0008,2,", ",1703,1959,54,184,0.699999988079071
215,0008,2,upceval ,1780,1959,282,185,0.6899999976158142
216,0008,2,grupp ,2096,1965,322,184,0.36000001430511475
217,0008,2,register ,86,2086,247,171,0.9599999785423279
218,0008,2,called ,396,2086,209,171,0.949999988079071
219,0008,2,condition ,661,2086,281,171,0.949999988079071
220,0008,2,tode ,1015,2086,133,171,0.8500000238418579
221,0008,2,registers ,1221,2086,271,171,0.9399999976158142
222,0008,2,or ,1514,2086,64,171,0.9900000095367432
223,0008,2,estaties ,1634,2086,237,171,0.699999988079071
224,0008,2,iregisters ,1892,2086,288,171,0.8700000047683716
225,0008,2,.,2192,2086,50,171,0.5299999713897705
226,0008,2,! ,2226,2086,50,171,0.3499999940395355
227,0008,2,They ,102,2256,143,185,0.9200000166893005
228,0008,2,provide ,344,2245,254,185,0.9800000190734863
229,0008,2,o ,666,2232,54,184,0.9900000095367432
230,0008,2,a ,751,2228,15,184,0.949999988079071
231,0008,2,i ,881,2222,15,184,0.44999998807907104
232,0008,2,bared ,1031,2215,199,185,0.800000011920929
233,0008,2,on ,1291,2203,69,184,0.9100000262260437
234,0008,2,the ,1421,2197,107,185,0.8999999761581421
235,0008,2,output ,1539,2192,155,184,0.9200000166893005
236,0008,2,station ,1706,2184,186,185,0.8700000047683716
237,0008,2,the ,1966,2172,100,186,0.5199999809265137
238,0008,2,The ,1449,2285,76,177,0.9700000286102295
239,0008,2,n ,1562,2278,52,176,0.09000000357627869
240,0008,2,bpelakon ,1617,2274,286,177,0.7900000214576721
241,0008,2,performed ,1948,2252,344,177,0.8700000047683716
242,0008,2,The ,135,2404,83,146,0.9399999976158142
243,0008,2,of ,281,2401,54,146,0.8500000238418579
244,0008,2,mainly ,400,2398,243,146,0.9599999785423279
245,0008,2,used ,685,2392,132,146,0.9700000286102295
246,0008,2,condition ,865,2388,294,146,0.9700000286102295
247,0008,2,codes ,1186,2382,177,146,0.9700000286102295
248,0008,2,are ,1415,2377,104,146,0.9900000095367432
249,0008,2,Dr ,89,2576,138,184,0.5199999809265137
250,0008,2,(,206,2572,54,184,0.8999999761581421
251,0008,2,Negative,280,2569,240,184,0.8799999952316284
252,0008,2,) ,522,2561,54,184,0.9700000286102295
253,0008,2,- ,596,2559,54,184,0.5199999809265137
254,0008,2,Rakve ,689,2554,165,185,0.5799999833106995
255,0008,2,outputs ,867,2548,236,185,0.7599999904632568
256,0008,2,I ,1116,2541,54,184,0.7599999904632568
257,0008,2,if ,1194,2538,102,184,0.8100000023841858
258,0008,2,the ,1332,2532,106,185,0.9399999976158142
259,0008,2,result ,1481,2527,218,185,0.8700000047683716
260,0008,2,is ,1721,2519,71,184,0.8799999952316284
261,0008,2,negative ,1814,2515,275,186,0.9200000166893005
262,0008,2,else ,2130,2505,126,184,0.5799999833106995
263,0008,2,cleans ,2306,2499,174,185,0.7900000214576721
264,0008,2,to ,2501,2492,71,184,0.9100000262260437
265,0008,2,Bero,247,2781,152,186,0.5600000023841858
266,0008,2,) ,412,2778,54,185,0.5
267,0008,2,- ,598,2773,54,185,0.3400000035762787
268,0008,2,Dutputs ,694,2771,263,186,0.7599999904632568
269,0008,2,I ,988,2765,54,185,0.41999998688697815
270,0008,2,of ,1055,2764,69,185,0.6899999976158142
271,0008,2,the ,1184,2761,108,185,0.8399999737739563
272,0008,2,vasult ,1326,2757,226,186,0.4699999988079071
273,0008,2,gero,1688,2749,125,186,0.8299999833106995
274,0008,2,", ",1807,2747,54,185,0.8899999856948853
275,0008,2,ele ,1874,2745,132,185,0.9399999976158142
276,0008,2,cleau ,2040,2741,162,186,0.699999988079071
277,0008,2,te ,2270,2736,37,186,0.49000000953674316
278,0008,2,300,2355,2734,174,186,0.5799999833106995
279,0008,2,) ,77,2968,54,184,0.8799999952316284
280,0008,2,vloverflow,162,2967,311,184,0.8600000143051147
281,0008,2,) ,504,2960,54,184,0.8700000047683716
282,0008,2,- ,635,2958,54,184,0.09000000357627869
283,0008,2,Resulto ,720,2956,211,185,0.8500000238418579
284,0008,2,e ,951,2951,54,184,0.09000000357627869
285,0008,2,of ,1036,2950,69,184,0.7400000095367432
286,0008,2,there ,1155,2947,128,185,0.8100000023841858
287,0008,2,is ,1334,2944,86,184,0.5299999713897705
